index,data_type,data_name,count,label,probability
21062,uint256,firstRate,3,-1,0.0
21063,uint256,angelRate,1,-1,0.0
21064,address,finalReserveWallet,1,-1,0.0
21065,uint256,finalReserveTimeLock,1,-1,0.0
21066,uint256,finalReserveAllocation,1,-1,0.0
21067,address,iOwner,1,-1,0.0
21068,mapping_type_dynamic,BetsByCategory,1,-1,0.0
21069,mapping_type_static,gameIds,1,-1,0.0
21070,array_type_dynamic,InvestorsAndTheirBalances,1,-1,0.0
21071,uint8,transfersAreLocked,2,-1,0.0
21072,mapping_type_static,DutchAListed,1,-1,0.0
21073,uint256,Saddle_Limit,1,-1,0.0
21074,mapping_type_static,SaddleShopO,1,-1,0.0
21075,mapping_type_static,SaddleShopForSale,1,-1,0.0
21076,mapping_type_static,saddleIndexPrice,1,-1,0.0
21077,mapping_type_static,saddleQuality,1,-1,0.0
21078,mapping_type_static,DutchADecreaseRate,1,-1,0.0
21079,mapping_type_static,SaddleShopPrice,1,-1,0.0
21080,uint256,vmaxEtherPerPurchase,4,-1,0.0
21081,uint256,vminEtherPerPurchase,4,-1,0.0
21082,uint256,deadlinePreIcoOne,4,-1,0.0
21083,uint256,deadlinePreIcoTwo,4,-1,0.0
21084,uint256,sentToken,4,-1,0.0
21085,uint256,updatedPrice,3,-1,0.0
21086,address,cEtherAddress,3,-1,0.0
21087,address,cUsdcAddress,9,1611,0.0
21088,address,cDaiAddress,10,1605,0.0
21089,user_define_contract,comptroller,9,1859,0.0
21090,user_define_contract,v1PriceOracle,10,6082,0.0
21091,mapping_type_static,g_approvedSender,1,-1,0.0
21092,bool,transferNeedApproval,2,-1,0.0
21093,string,companyURI,2,-1,0.0
21094,uint256,defendFee,2,-1,0.0
21095,uint256,playerInDraw,2,-1,0.0
21096,uint256,drawFee,2,-1,0.0
21097,uint256,inviteRate,2,-1,0.0
21098,bool,tokenGenerated,1,-1,0.0
21099,mapping_type_static,balancesMinted,3,-1,0.0
21100,mapping_type_static,isPrecirculationAllowed,2,-1,0.0
21101,uint256,batchlimits,2,-1,0.0
21102,uint256,dateMainEnd,2,-1,0.0
21103,bool,isFirstPartReleased,4,-1,0.0
21104,mapping_type_static,withdrew,13,6296,0.0
21105,uint256,MainSalePrice,1,-1,0.0
21106,uint256,soldTokensSale,1,-1,0.0
21107,user_define_contract,extensionAsset,2,-1,0.0
21108,user_define_contract,implementation,10,3016,0.0
21109,uint256,preicoTokensPerEth,1,-1,0.0
21110,uint256,availableTokens,15,1348,0.0
21111,uint256,amountTokensPerEth,5,-1,0.0
21112,uint256,rateDecimals,2,-1,0.0
21113,uint256,numberOfZeroesFromLastDigit,2,-1,0.0
21114,address,tradingWalletMapping,2,-1,0.0
21115,mapping_type_dynamic,searchWhitelist,2,-1,0.0
21116,array_type_dynamic,Whitelist,8,893,0.0
21117,array_type_dynamic,showAddresses,1,-1,0.0
21118,uint256,arg_1_input,4,-1,0.0
21119,uint256,arg_1,4,-1,0.0
21120,uint256,arg_2,4,-1,0.0
21121,user_define_contract,Securities_5,4,-1,0.0
21122,uint256,arg_3_input,4,-1,0.0
21123,uint256,arg_2_input,4,-1,0.0
21124,uint256,arg_3,4,-1,0.0
21125,array_type_dynamic,deployedSportEvent,1,-1,0.0
21126,mapping_type_static,modelOf,1,-1,0.0
21127,mapping_type_static,DistBalances,1,-1,0.0
21128,mapping_type_static,identityOwner,1,-1,0.0
21129,mapping_type_static,changed,1,-1,0.0
21130,mapping_type_static,nonce,11,4072,0.0
21131,bool,airDropShadowTag,1,-1,0.0
21132,uint256,airDropPayableMoney,2,-1,0.0
21133,uint256,airDropTotalSupply,2,-1,0.0
21134,uint256,airDropShadowMoney,1,-1,0.0
21135,bool,airDropPayableTag,2,-1,0.0
21136,uint256,upgradeTimestamp,2,-1,0.0
21137,address,upgradeAddress,2,-1,0.0
21138,uint256,onSaleAmount,1,-1,0.0
21139,uint256,leastSwap,1,-1,0.0
21140,uint8,ignited,2,-1,0.0
21141,uint256,maxgas,4,-1,0.0
21142,array_type_dynamic,totalLoveBlocks,1,-1,0.0
21143,address,PendingManager,2,-1,0.0
21144,address,totle,4,-1,0.0
21145,address,airSwap,4,-1,0.0
21146,address,ecoBuilder,1,-1,0.0
21147,uint256,lockPercent,2,-1,0.0
21148,user_define_contract,wlcontract,2,-1,0.0
21149,uint256,datboiSupply,8,2116,0.0
21150,string,MiniPoolEdit_9,1,-1,0.0
21151,string,MiniPoolEdit_1,1,-1,0.0
21152,string,MiniPoolEdit_6,1,-1,0.0
21153,string,MiniPoolEdit_5,1,-1,0.0
21154,string,MiniPoolEdit_4,1,-1,0.0
21155,string,MiniPoolEdit_2,1,-1,0.0
21156,string,MiniPoolEdit_7,1,-1,0.0
21157,string,MiniPoolEdit_8,1,-1,0.0
21158,string,MiniPoolEdit_3,1,-1,0.0
21159,uint256,ethCrowdsale,3,-1,0.0
21160,bool,emergencyStop,2,-1,0.0
21161,uint256,withdrawTokens,3,-1,0.0
21162,uint256,priceOfEthOnUSD,1,-1,0.0
21163,uint256,Icoends,1,-1,0.0
21164,uint256,Icostart,1,-1,0.0
21165,uint256,unitsOneEthCanBuyafter,1,-1,0.0
21166,uint256,preIcoEnds,4,-1,0.0
21167,uint256,unitsOneEthCanBuybefore,1,-1,0.0
21168,uint256,goalInEthers,1,-1,0.0
21169,uint256,icoLevel1,1,-1,0.0
21170,uint256,icoLevel2,1,-1,0.0
21171,uint256,icoLevel3,1,-1,0.0
21172,uint256,icoLevel4,1,-1,0.0
21173,uint256,icoLevel5,1,-1,0.0
21174,uint256,saleBonusPresale,1,-1,0.0
21175,uint256,saleBonusICO1,1,-1,0.0
21176,uint256,saleBonusICO2,1,-1,0.0
21177,uint256,saleBonusICO3,1,-1,0.0
21178,uint256,saleBonusICO4,1,-1,0.0
21179,uint256,saleBonusICO5,1,-1,0.0
21180,mapping_type_dynamic,checkTime,1,-1,0.0
21181,mapping_type_static,stampingWhitelist,2,-1,0.0
21182,mapping_type_dynamic,balanceOfToken,1,-1,0.0
21183,user_define_contract,plcrFactory,3,-1,0.0
21184,address,seth_exchange_addr,1,-1,0.0
21185,address,seth_uniswap_exchange,1,-1,0.0
21186,address,seth_erc20,1,-1,0.0
21187,address,synthetix_rates,1,-1,0.0
21188,user_define_contract,snx_erc20,1,-1,0.0
21189,array_type_dynamic,partners,1,-1,0.0
21190,user_define_contract,MATCHING_MARKET,2,-1,0.0
21191,uint256,ethMinContribution,3,-1,0.0
21192,uint256,usdPerKEther,4,-1,0.0
21193,uint256,usdCap,3,-1,0.0
21194,uint256,claimedSupply,7,1774,0.0
21195,mapping_type_static,claimable,8,1767,0.0
21196,uint256,minVotesCount,1,-1,0.0
21197,uint8,isSocialLockerEnabled,1,-1,0.0
21198,uint8,isReduceStockValidated,1,-1,0.0
21199,uint256,reduceVolumeInUnit,1,-1,0.0
21200,uint256,maxReduceInUnit,1,-1,0.0
21201,uint256,minDelayBeforeStockChange,1,-1,0.0
21202,uint256,StockBalance,1,-1,0.0
21203,uint256,manageMazl,1,-1,0.0
21204,address,mazler,1,-1,0.0
21205,bool,extendStock,1,-1,0.0
21206,uint256,extendVolumeInUnit,1,-1,0.0
21207,uint256,maxExtendInUnit,1,-1,0.0
21208,array_type_dynamic,DiamondTransactionCount,1,-1,0.0
21209,uint256,maxExtend,1,-1,0.0
21210,uint256,totalSoldByOwner,1,-1,0.0
21211,uint256,maxReduce,1,-1,0.0
21212,bool,transactionLockStatus,8,5914,0.0
21213,mapping_type_static,freezeAccountStatus,8,2665,0.0
21214,uint256,adminSpendAllowance,7,1103,0.0
21215,uint256,lastIssuance,8,3406,0.0
21216,uint256,issuanceAmount,7,3308,0.0
21217,address,unspentWalletAddress,2,-1,0.0
21218,uint256,perEtherTokens,2,-1,0.0
21219,bool,isGameOver,1,-1,0.0
21220,mapping_type_static,bonusFund,1,-1,0.0
21221,mapping_type_static,challengeToUser,1,-1,0.0
21222,mapping_type_static,challengeToMentor,1,-1,0.0
21223,mapping_type_static,userToChallengeCount,1,-1,0.0
21224,mapping_type_static,mentorToChallengeCount,1,-1,0.0
21225,array_type_dynamic,UsersCount,1,-1,0.0
21226,uint256,MAINSALEStart,1,-1,0.0
21227,uint256,SaleDeadline,1,-1,0.0
21228,uint256,USDPriceInWei,1,-1,0.0
21229,address,WGRholder,1,-1,0.0
21230,uint256,holdoverEthBalance,3,-1,0.0
21231,uint256,totalDaiReceived,3,-1,0.0
21232,uint256,holdoverDaiBalance,3,-1,0.0
21233,uint256,currentMinBid,1,-1,0.0
21234,uint256,currentBid,1,-1,0.0
21235,address,highBidder,3,-1,0.0
21236,uint256,hotPotatoPrize,1,-1,0.0
21237,address,loser,1,-1,0.0
21238,array_type_dynamic,JullarTeamAdr,2,-1,0.0
21239,string,ActiveSalesPhase,7,25,0.0
21240,uint256,month6Unlock,2,-1,0.0
21241,uint256,month36Unlock,2,-1,0.0
21242,uint256,totalTokensMAR,2,-1,0.0
21243,bool,month36Allocated,2,-1,0.0
21244,bool,month6Allocated,2,-1,0.0
21245,uint256,totalTokensReward,2,-1,0.0
21246,uint256,month9Unlock,2,-1,0.0
21247,uint256,month18Unlock,2,-1,0.0
21248,uint256,month27Unlock,2,-1,0.0
21249,bool,month45Allocated,2,-1,0.0
21250,uint256,month45Unlock,2,-1,0.0
21251,uint256,totalTokensDAPP,2,-1,0.0
21252,bool,month36AllocatedDAPP,2,-1,0.0
21253,bool,month27Allocated,2,-1,0.0
21254,bool,month18Allocated,2,-1,0.0
21255,bool,month9Allocated,2,-1,0.0
21256,uint256,totalWithdrawed,1,-1,0.0
21257,mapping_type_static,investorsByRound,1,-1,0.0
21258,uint8,tranches,1,-1,0.0
21259,array_type_dynamic,distributionConfigsLength,3,-1,0.0
21260,uint8,contractExecuted,1,-1,0.0
21261,address,VLTMultisig,1,-1,0.0
21262,bool,privateFundEnabled,2,-1,0.0
21263,mapping_type_static,BatchTransfer,4,-1,0.0
21264,mapping_type_static,userWhitelist,1,-1,0.0
21265,address,factoryContractAddress,1,-1,0.0
21266,array_type_dynamic,previousContract,1,-1,0.0
21267,uint256,secretNumber,2,-1,0.0
21268,bool,isRefundPaused,1,-1,0.0
21269,mapping_type_static,TokenIssued,4,-1,0.0
21270,uint256,totalWeiRaisedDuringPhase3,1,-1,0.0
21271,uint256,totalWeiRaisedDuringPhase2,1,-1,0.0
21272,uint256,totalWeiRaisedDuringPhase1,1,-1,0.0
21273,uint256,rateForPhase1,1,-1,0.0
21274,uint256,rateForPhase3,1,-1,0.0
21275,uint256,rateForPhase2,1,-1,0.0
21276,mapping_type_dynamic,CompanyInfo,1,-1,0.0
21277,address,_ownerCandidate,1,-1,0.0
21278,address,escrowAddress,10,2399,0.0
21279,address,totlePrimary,61,5890,0.0
21280,uint256,DaysTillUnlock,2,-1,0.0
21281,mapping_type_static,hasPermissions,3,-1,0.0
21282,uint8,adminLockdown,3,-1,0.0
21283,uint8,adminsDisabledForever,4,-1,0.0
21284,uint256,currAdminEpoch,4,-1,0.0
21285,mapping_type_static,DBallotID,1,-1,0.0
21286,mapping_type_static,DCategoriesN,1,-1,0.0
21287,mapping_type_static,GErc20ToDemocs,1,-1,0.0
21288,array_type_dynamic,GDemocsN,1,-1,0.0
21289,array_type_dynamic,AdminLogN,4,-1,0.0
21290,uint256,NBallots,1,-1,0.0
21291,mapping_type_static,upgrades,1,-1,0.0
21292,mapping_type_dynamic,BallotLogN,1,-1,0.0
21293,uint256,commBallotPriceWei,1,-1,0.0
21294,user_define_contract,DaiContract,2,-1,0.0
21295,uint256,ensNode,1,-1,0.0
21296,array_type_dynamic,wereld,1,-1,0.0
21297,uint8,rowQuiter,1,-1,0.0
21298,uint256,UsdEthExchangeRate,1,-1,0.0
21299,uint256,BasicCentsPricePer30Days,1,-1,0.0
21300,mapping_type_static,PremiumStatus,1,-1,0.0
21301,uint8,PremiumMultiplier,1,-1,0.0
21302,address,minorEditsAddr,1,-1,0.0
21303,address,emergencyAdmin,1,-1,0.0
21304,mapping_type_static,DenyPremium,1,-1,0.0
21305,mapping_type_static,FreeExtension,1,-1,0.0
21306,address,PayTo,1,-1,0.0
21307,array_type_dynamic,PaymentLogN,1,-1,0.0
21308,uint256,BasicBallotsPer30Days,1,-1,0.0
21309,uint256,MinWeiForDInit,1,-1,0.0
21310,uint256,totalSwapped,6,5824,0.0
21311,uint256,_remainingSupply,3,-1,0.0
21312,uint256,_saleSupply,6,994,0.0
21313,array_type_static,Color,1,-1,0.0
21314,array_type_dynamic,previousHodlers,2,-1,0.0
21315,array_type_dynamic,messages,3,-1,0.0
21316,address,currentHodler,2,-1,0.0
21317,uint256,currentHodlerId,2,-1,0.0
21318,uint8,result,18,4851,0.0
21319,address,rouletteOwner,5,-1,0.0
21320,mapping_type_dynamic,UrlCountOf,1,-1,0.0
21321,string,LLV_edit_9,4,-1,0.0
21322,string,LLV_edit_7,4,-1,0.0
21323,string,LLV_edit_2,4,-1,0.0
21324,string,LLV_edit_5,4,-1,0.0
21325,string,LLV_edit_6,3,-1,0.0
21326,string,LLV_edit_3,1,-1,0.0
21327,string,LLV_edit_8,1,-1,0.0
21328,string,LLV_edit_1,1,-1,0.0
21329,string,LLV_edit_4,1,-1,0.0
21330,string,LLV_edit_24,3,-1,0.0
21331,string,LLV_edit_27,3,-1,0.0
21332,string,LLV_edit_25,3,-1,0.0
21333,string,LLV_edit_32,3,-1,0.0
21334,string,LLV_edit_26,2,-1,0.0
21335,string,LLV_edit_33,2,-1,0.0
21336,string,LLV_edit_31,1,-1,0.0
21337,string,CCH_edit_4,4,-1,0.0
21338,string,CCH_edit_24,4,-1,0.0
21339,string,CCH_edit_21,4,-1,0.0
21340,string,CCH_edit_6,4,-1,0.0
21341,string,CCH_edit_7,4,-1,0.0
21342,string,CCH_edit_9,2,-1,0.0
21343,string,CCH_edit_33,2,-1,0.0
21344,string,CCH_edit_29,2,-1,0.0
21345,string,CCH_edit_13,2,-1,0.0
21346,string,CCH_edit_5,2,-1,0.0
21347,string,CCH_edit_34,2,-1,0.0
21348,string,CCH_edit_25,2,-1,0.0
21349,address,CrydrController,15,192,0.0
21350,mapping_type_static,AccountBlocks,15,19,0.0
21351,mapping_type_static,AccountBlockedFunds,15,18,0.0
21352,user_define_contract,CrydrStorageAddress,8,193,0.0
21353,mapping_type_static,isCrydrViewAddress,8,3155,0.0
21354,mapping_type_static,pool,1,-1,0.0
21355,uint256,endPresaleDate,1,-1,0.0
21356,uint256,presaleAmount,3,-1,0.0
21357,string,POOL_edit_3,4,-1,0.0
21358,string,POOL_edit_18,4,-1,0.0
21359,string,POOL_edit_31,4,-1,0.0
21360,string,POOL_edit_19,4,-1,0.0
21361,string,POOL_edit_8,4,-1,0.0
21362,string,POOL_edit_5,4,-1,0.0
21363,string,POOL_edit_16,4,-1,0.0
21364,string,POOL_edit_25,4,-1,0.0
21365,string,POOL_edit_24,4,-1,0.0
21366,string,POOL_edit_1,4,-1,0.0
21367,string,POOL_edit_29,2,-1,0.0
21368,string,POOL_edit_17,2,-1,0.0
21369,string,PI_edit_28,4,-1,0.0
21370,string,PI_edit_13,4,-1,0.0
21371,string,PI_edit_19,4,-1,0.0
21372,string,PI_edit_18,4,-1,0.0
21373,string,PI_edit_24,4,-1,0.0
21374,string,PI_edit_3,3,-1,0.0
21375,string,PI_edit_12,3,-1,0.0
21376,string,PI_edit_10,3,-1,0.0
21377,string,PI_edit_23,3,-1,0.0
21378,string,PI_edit_9,3,-1,0.0
21379,bool,multiTransferFrom,5,-1,0.0
21380,uint256,marketGolds,1,-1,0.0
21381,mapping_type_static,claimedGolds,1,-1,0.0
21382,uint256,SECONDS_OF_DAY,1,-1,0.0
21383,mapping_type_static,swordLevel,1,-1,0.0
21384,uint256,GOLD_TO_COLLECT_1SWORD,1,-1,0.0
21385,uint256,MIN_GOLD_TO_UPGRADE,1,-1,0.0
21386,uint256,STARTING_SWORD,1,-1,0.0
21387,mapping_type_static,compensationCompleteOf,2,-1,0.0
21388,uint256,unlockerBlockNumber,2,-1,0.0
21389,user_define_contract,listContract,2,-1,0.0
21390,bool,admin1IsLive,2,-1,0.0
21391,uint256,exponent,1,-1,0.0
21392,uint256,inverseSlope,1,-1,0.0
21393,uint256,poolBalance,13,4425,0.0
21394,uint256,requiredAmt,1,-1,0.0
21395,uint256,cashed,1,-1,0.0
21396,address,safe,5,-1,0.0
21397,mapping_type_static,CustomerService,1,-1,0.0
21398,uint256,exchangeInterval,1,-1,0.0
21399,uint256,exchangeThreshold,1,-1,0.0
21400,array_type_static,MINING_LAYERS,1,-1,0.0
21401,array_type_static,MINING_REWARDS,1,-1,0.0
21402,uint256,destroyThreshold,1,-1,0.0
21403,uint256,circulationStartTime,2,-1,0.0
21404,uint8,takeToken,1,-1,0.0
21405,uint256,cap_tdat,2,-1,0.0
21406,uint256,iconRate,1,-1,0.0
21407,user_define_contract,iconToken,1,-1,0.0
21408,address,pgoUnlockedLiquidityWallet,1,-1,0.0
21409,address,pgoVault,1,-1,0.0
21410,address,last_forwarder_created,5,-1,0.0
21411,uint256,forwarders_count,5,-1,0.0
21412,array_type_dynamic,deployed_forwarders,5,-1,0.0
21413,bool,live,16,3497,0.0
21414,user_define_contract,investorList,5,-1,0.0
21415,mapping_type_static,tokensHoldMap,2,-1,0.0
21416,uint256,tokensToMintInHold,2,-1,0.0
21417,uint256,tokensMintedDuringPreICO,2,-1,0.0
21418,user_define_contract,DXC,6,224,0.0
21419,array_type_static,StageAttributes,4,-1,0.0
21420,bool,isMintingFinished,1,-1,0.0
21421,mapping_type_static,customerService,1,-1,0.0
21422,mapping_type_static,appNicknames32,1,-1,0.0
21423,address,AppId,1,-1,0.0
21424,address,claimer,4,-1,0.0
21425,array_type_dynamic,CustomerServiceAddress,1,-1,0.0
21426,array_type_dynamic,paused,1,-1,0.0
21427,address,newClaimer,1,-1,0.0
21428,uint256,minimumTimeBeforeUpdate,1,-1,0.0
21429,user_define_contract,isReady,2,-1,0.0
21430,uint256,totalStores,2,-1,0.0
21431,mapping_type_static,isDestination,1,-1,0.0
21432,array_type_dynamic,destKeys,1,-1,0.0
21433,user_define_contract,bancorTradingContract,2,-1,0.0
21434,uint256,_price_tokn_ICO_first,2,-1,0.0
21435,uint256,collateralRate,1,-1,0.0
21436,mapping_type_static,Claimant,4,-1,0.0
21437,mapping_type_static,MsgHash,4,-1,0.0
21438,uint256,preClaimPeriod,4,-1,0.0
21439,uint256,claimPeriod,5,-1,0.0
21440,uint256,referrerFee,1,-1,0.0
21441,mapping_type_static,Referrer,2,-1,0.0
21442,address,accountPubPreSale,1,-1,0.0
21443,mapping_type_static,isUniformGrantor,2,-1,0.0
21444,address,foundersTokensAddress,2,-1,0.0
21445,uint256,foundersTokensLockedPeriod,2,-1,0.0
21446,address,reservedTokensAddress,2,-1,0.0
21447,uint256,reservedTokensLockedPeriod,2,-1,0.0
21448,uint256,advisorsTokensFirstReleaseTime,2,-1,0.0
21449,uint256,advisorsTokensSecondReleaseTime,2,-1,0.0
21450,uint256,advisorsTokensThirdReleaseTime,2,-1,0.0
21451,bool,isAdvisorsTokensThirdReleased,2,-1,0.0
21452,bool,isAdvisorsTokensFirstReleased,1,-1,0.0
21453,bool,isAdvisorsTokensSecondReleased,2,-1,0.0
21454,address,arawWallet,1,-1,0.0
21455,mapping_type_static,Module,11,549,0.0
21456,mapping_type_static,Operator,44,583,0.0
21457,user_define_contract,balancesDB,2,-1,0.0
21458,uint256,CurrentFgcCap,2,-1,0.0
21459,uint256,presaleWeiRaised,3,-1,0.0
21460,uint256,maxCapTokenTotal,2,-1,0.0
21461,uint256,maxCapTokenPresale,2,-1,0.0
21462,mapping_type_static,userAddress,2,-1,0.0
21463,uint256,totalDropAmount,2,-1,0.0
21464,mapping_type_static,tradables,2,-1,0.0
21465,mapping_type_static,freezeAccount,2,-1,0.0
21466,bool,is_vesting_enabled,1,-1,0.0
21467,mapping_type_static,vested_tokens,1,-1,0.0
21468,mapping_type_static,verified_investors,1,-1,0.0
21469,user_define_contract,presale_token,1,-1,0.0
21470,user_define_contract,old_manager,1,-1,0.0
21471,user_define_contract,new_token,1,-1,0.0
21472,user_define_contract,old_token,1,-1,0.0
21473,array_type_dynamic,whitepaper,2,-1,0.0
21474,uint256,numTokenPerEth,2,-1,0.0
21475,uint256,maxTokenNum,2,-1,0.0
21476,user_define_contract,dateTime,3,-1,0.0
21477,bool,saleOpen,3,-1,0.0
21478,mapping_type_static,mayPassRepay,2,-1,0.0
21479,mapping_type_static,dropped,1,-1,0.0
21480,uint8,gameStarted,4,-1,0.0
21481,mapping_type_static,hatcherySnail,6,2887,0.0
21482,mapping_type_dynamic,NameOfAddress,1,-1,0.0
21483,uint8,implementsERC721,1,-1,0.0
21484,address,customer,28,2090,0.0
21485,mapping_type_static,holderIndex,2,-1,0.0
21486,mapping_type_static,HolderExternalIdByAddress,2,-1,0.0
21487,mapping_type_static,addCountryCode,2,-1,0.0
21488,uint256,countriesCount,2,-1,0.0
21489,user_define_contract,serviceController,2,-1,0.0
21490,mapping_type_static,GladiatorCooldown,1,-1,0.0
21491,uint256,initGameAt,1,-1,0.0
21492,address,kingGladiatorFounder,1,-1,0.0
21493,array_type_dynamic,VersionsLength,1,-1,0.0
21494,user_define_contract,competitionAddress,1,-1,0.0
21495,uint256,MIN_TOKEN_INVEST,1,-1,0.0
21496,uint256,MAX_TOKENS,1,-1,0.0
21497,address,TOKEN_WALLET,1,-1,0.0
21498,address,LOCKUP_WALLET,1,-1,0.0
21499,address,FUNDS_WALLET,1,-1,0.0
21500,uint256,soldShitWei,2,-1,0.0
21501,uint32,multiplier,2,-1,0.0
21502,user_define_contract,CrydrController,20,192,0.0
21503,string,NameHash,20,559,0.0
21504,bool,isReady,3,-1,0.0
21505,mapping_type_static,tokenHoldersToClaim,1,-1,0.0
21506,mapping_type_static,tokenHoldersClaimed,1,-1,0.0
21507,array_type_dynamic,HolderAtIndex,1,-1,0.0
21508,mapping_type_static,tokenHoldersTotal,1,-1,0.0
21509,mapping_type_static,swaps,1,-1,0.0
21510,uint256,balanceInPlay,1,-1,0.0
21511,uint256,usdToWei,1,-1,0.0
21512,mapping_type_static,contributionAmounts,3,-1,0.0
21513,uint256,bntyMicrodollarPrice,1,-1,0.0
21514,uint256,fixUSDPriceTime,1,-1,0.0
21515,user_define_contract,bounty0xToken,1,-1,0.0
21516,uint8,onApprove,1,-1,0.0
21517,user_define_contract,bancorRegistry,15,1405,0.0
21518,array_type_dynamic,path,10,4292,0.0
21519,uint256,minConversionRate,14,3838,0.0
21520,uint256,availableForWithdrawal,5,-1,0.0
21521,uint32,requestCancelationTime,5,-1,0.0
21522,user_define_contract,streamityContractAddress,11,5234,0.0
21523,uint256,CardNumber,1,-1,0.0
21524,mapping_type_static,tokenExists,1,-1,0.0
21525,mapping_type_static,UserPower,1,-1,0.0
21526,mapping_type_static,mapUserLastAttackMonsterTimestamp,1,-1,0.0
21527,uint256,smartSpeedEarning,1,-1,0.0
21528,mapping_type_static,Sellable,4,-1,0.0
21529,mapping_type_static,CaptainIndexToCount,4,-1,0.0
21530,mapping_type_static,CalFactor,4,-1,0.0
21531,mapping_type_static,CardType,3,-1,0.0
21532,mapping_type_static,CaptainCount,3,-1,0.0
21533,address,captains,3,-1,0.0
21534,mapping_type_static,KittyGetOrNot,4,-1,0.0
21535,mapping_type_static,KittyCount,4,-1,0.0
21536,uint256,teamlock,2,-1,0.0
21537,uint256,foundationlock,2,-1,0.0
21538,uint256,mininglock,2,-1,0.0
21539,uint256,totalRise,1,-1,0.0
21540,uint256,lastPeriodStarDate,1,-1,0.0
21541,uint256,weiToDistribute,1,-1,0.0
21542,uint256,IcoCap,3,-1,0.0
21543,uint256,ExtraBonus,1,-1,0.0
21544,user_define_contract,referralInstance,7,4721,0.0
21545,uint256,paidToPartners,7,4271,0.0
21546,user_define_contract,ownable,17,4213,0.0
21547,uint8,gType,16,2765,0.0
21548,user_define_contract,stats,16,5202,0.0
21549,array_type_dynamic,names,2,-1,0.0
21550,mapping_type_static,processedTransactions,3,-1,0.0
21551,user_define_contract,makerDAOMedianizer,2,-1,0.0
21552,uint256,LastTimeUpdated,2,-1,0.0
21553,uint256,PreIcobonusEnds,5,-1,0.0
21554,uint256,StgOnebonusEnds,5,-1,0.0
21555,uint256,StgTwobonusEnds,5,-1,0.0
21556,uint256,StgThreebonusEnds,5,-1,0.0
21557,uint256,StgFourbonusEnds,5,-1,0.0
21558,mapping_type_static,BalanceAtSnapshot,2,-1,0.0
21559,bool,filled,3,-1,0.0
21560,bool,airdropped,2,-1,0.0
21561,uint256,currentCirculating,2,-1,0.0
21562,uint256,airdropLimit,6,1167,0.0
21563,address,hell,1,-1,0.0
21564,uint256,risedUSD,7,4881,0.0
21565,address,oldOwner,1,-1,0.0
21566,mapping_type_static,balanceOfUSD,3,-1,0.0
21567,address,hPayMultiSig,2,-1,0.0
21568,mapping_type_static,CustomerStatus,1,-1,0.0
21569,array_type_dynamic,CustomerField,1,-1,0.0
21570,bool,MintAllowed,1,-1,0.0
21571,mapping_type_static,pendingMintAllowedMap,1,-1,0.0
21572,bool,BurnAllowed,1,-1,0.0
21573,mapping_type_static,pendingBurnAllowedMap,1,-1,0.0
21574,bool,TradeAllowed,1,-1,0.0
21575,mapping_type_static,pendingTradeAllowedMap,1,-1,0.0
21576,uint256,bonusRateOneEth,1,-1,0.0
21577,bool,isOfferingStarted,1,-1,0.0
21578,bool,offeringEnabled,1,-1,0.0
21579,uint256,currentTotalTokenOffering,1,-1,0.0
21580,mapping_type_static,ContractReceiver,1,-1,0.0
21581,uint8,isBurnInClose,1,-1,0.0
21582,array_type_static,MaterialSupply,1,-1,0.0
21583,mapping_type_dynamic,MyMaterialById,1,-1,0.0
21584,array_type_static,isMaintaining,1,-1,0.0
21585,user_define_contract,ESSgenesis,3,-1,0.0
21586,address,tokensOwner,1,-1,0.0
21587,mapping_type_static,timeFirstDeposit,2,-1,0.0
21588,uint256,thirdStep,1,-1,0.0
21589,uint256,secondStep,1,-1,0.0
21590,uint256,maxWithdrawal,9,3777,0.0
